lead_id,google_rating,google_reviews,has_website,has_phone,business_type,city,estimated_employees,deal_size,reply_probability,enrichment_cost,estimated_value,value_to_cost_ratio
225,3.744712558039276,8,True,True,real_estate,Orlando,17,3000.0,0.19647969380381167,0.002,589.439081411435,294719.5407057175
226,,0,True,True,insurance,Miami,4,3000.0,0.11828677735583806,0.002,354.8603320675142,177430.1660337571
227,4.0892319421345995,310,True,True,other,Tampa,20,3000.0,0.15928191329464805,0.003,477.84573988394413,159281.91329464805
228,4.523742345354737,28,True,True,real_estate,Miami,7,3000.0,0.18301317447784254,0.002,549.0395234335276,274519.7617167638
229,4.1931766041023515,58,True,True,other,Orlando,4,3000.0,0.19447693688057507,0.002,583.4308106417252,291715.4053208626
230,4.550831824044784,11,True,True,finance,St. Petersburg,23,3000.0,0.21779548361349138,0.002,653.3864508404741,326693.22542023705
231,3.68246094297968,16,False,True,real_estate,Tallahassee,33,3000.0,0.19813551785560732,0.001,594.4065535668219,594406.5535668219
232,4.193957674605866,8,False,True,real_estate,Miami,34,3000.0,0.1817184707488253,0.001,545.1554122464759,545155.4122464758
233,4.0946549928184215,0,True,False,real_estate,Tallahassee,35,3000.0,0.19995999320237484,0.002,599.8799796071245,299939.98980356223
234,3.5920545379479347,3,True,True,insurance,St. Petersburg,3,3000.0,0.13901476998483142,0.002,417.0443099544943,208522.15497724715
235,3.418261026065656,2,True,False,real_estate,Tallahassee,5,3000.0,0.14727316086045805,0.002,441.81948258137413,220909.74129068706
236,4.5428745176373315,1,False,True,real_estate,Fort Lauderdale,145,5000.0,0.13314178382870037,0.001,665.7089191435018,665708.9191435018
237,4.024523808891011,4,False,True,finance,Fort Lauderdale,7,3000.0,0.14020304468415587,0.001,420.6091340524676,420609.1340524676
238,,0,False,True,real_estate,Jacksonville,37,3000.0,0.09983916712971627,0.001,299.51750138914883,299517.5013891488
239,4.151910531538334,19,True,True,real_estate,Fort Lauderdale,10,3000.0,0.1321645118695198,0.002,396.4935356085594,198246.7678042797
240,4.764009428674651,94,True,False,finance,Naples,22,3000.0,0.17706969039759923,0.002,531.2090711927978,265604.53559639887
241,3.0596310773140387,32,True,True,real_estate,Miami,11,3000.0,0.2695973068054027,0.002,808.7919204162082,404395.9602081041
242,3.451680655048337,51,True,True,real_estate,Orlando,35,3000.0,0.22020508806262856,0.002,660.6152641878857,330307.63209394284
243,3.7385567790523666,6,True,True,real_estate,Miami,23,3000.0,0.14440437339986972,0.002,433.2131201996092,216606.5600998046
244,4.930589433360165,37,True,True,real_estate,Naples,13,3000.0,0.3965876769034052,0.002,1189.7630307102156,594881.5153551078
245,4.341293491459648,48,False,True,real_estate,Tampa,7,3000.0,0.16894310092348863,0.001,506.8293027704659,506829.3027704659
246,4.583658620230613,10,True,True,insurance,Fort Lauderdale,26,3000.0,0.2116904103522374,0.002,635.0712310567122,317535.6155283561
247,3.6299195404368847,39,True,True,other,Tallahassee,6,3000.0,0.20422270847138865,0.002,612.668125414166,306334.06270708295
248,3.640232062364737,39,False,False,real_estate,Naples,31,3000.0,0.14319453346009642,0.001,429.5836003802892,429583.6003802892
249,4.423906858361355,10,True,True,other,Miami,278,5000.0,0.15875664084653437,0.002,793.7832042326719,396891.60211633594
250,4.229137165467724,5,False,True,finance,St. Petersburg,77,5000.0,0.21987189344201075,0.001,1099.3594672100537,1099359.4672100537
251,4.474369409432064,4,True,True,finance,Tallahassee,41,3000.0,0.23475708613763815,0.002,704.2712584129144,352135.62920645723
252,4.106164504535774,22,False,True,insurance,Miami,18,3000.0,0.16743662992031796,0.001,502.30988976095387,502309.88976095384
253,4.339071863227313,29,True,False,insurance,St. Petersburg,3,3000.0,0.22506938745145202,0.002,675.2081623543561,337604.081177178
254,4.279059542452555,7,True,True,insurance,Tampa,5,3000.0,0.14386705928147553,0.002,431.60117784442656,215800.58892221327
255,4.588883694542463,20,True,True,real_estate,Fort Lauderdale,72,5000.0,0.3070709515685495,0.002,1535.3547578427476,767677.3789213737
256,4.603504140972236,39,True,True,finance,Jacksonville,9,3000.0,0.16574684188731445,0.002,497.24052566194337,248620.26283097168
257,3.3900640028041154,42,True,False,real_estate,Orlando,10,3000.0,0.2279107100143492,0.002,683.7321300430476,341866.0650215238
258,,0,True,True,real_estate,Miami,17,3000.0,0.08379882548933577,0.002,251.3964764680073,125698.23823400366
259,4.700872698825754,92,True,True,finance,Miami,7,3000.0,0.12769183310138268,0.002,383.0754993041481,191537.74965207404
260,4.793862546630969,6,False,True,real_estate,Miami,6,3000.0,0.17770802675910272,0.001,533.1240802773082,533124.0802773081
261,3.6896884902433316,151,True,True,real_estate,Fort Lauderdale,19,3000.0,0.19019045350100167,0.002,570.571360503005,285285.68025150255
262,3.270082296727186,10,True,True,real_estate,Tampa,8,3000.0,0.12084572818677877,0.002,362.5371845603363,181268.59228016814
263,4.249517410503601,70,True,True,real_estate,Orlando,10,3000.0,0.26605304215167863,0.002,798.1591264550359,399079.56322751794
264,4.665419113175265,21,False,True,finance,Fort Lauderdale,9,3000.0,0.2405670205989489,0.001,721.7010617968467,721701.0617968467
265,5.0,12,True,False,finance,Fort Lauderdale,34,3000.0,0.27790358042795626,0.002,833.7107412838687,416855.37064193434
266,4.458148786050725,2,True,True,real_estate,Jacksonville,16,3000.0,0.19984124157300404,0.002,599.5237247190121,299761.862359506
267,4.014141651707153,16,False,True,real_estate,Naples,17,3000.0,0.1578931001937184,0.001,473.67930058115525,473679.3005811552
268,3.7534346892075687,3,True,True,real_estate,Tampa,36,3000.0,0.24713312836563806,0.002,741.3993850969142,370699.6925484571
269,,0,False,False,real_estate,Tallahassee,17,3000.0,0.1231037062302385,0.001,369.3111186907155,369311.11869071546
270,,0,True,True,insurance,Miami,15,3000.0,0.09947597235847043,0.002,298.4279170754113,149213.95853770565
271,3.692466047135592,7,True,True,finance,St. Petersburg,32,3000.0,0.17614621050796478,0.002,528.4386315238943,264219.31576194713
272,,0,True,True,real_estate,Naples,39,3000.0,0.14066041869889795,0.002,421.98125609669387,210990.62804834693
273,5.0,8,False,True,real_estate,Tallahassee,17,3000.0,0.19403904838679634,0.001,582.117145160389,582117.145160389
274,4.768024341777714,9,True,True,other,Jacksonville,22,3000.0,0.189597020120766,0.002,568.791060362298,284395.530181149
275,3.7395748010954364,50,True,True,insurance,Fort Lauderdale,9,3000.0,0.18381888755719575,0.002,551.4566626715872,275728.3313357936
276,4.62750966214864,19,True,True,real_estate,Tampa,8,3000.0,0.31411247633847644,0.002,942.3374290154293,471168.7145077146
277,4.519813204748951,161,True,True,real_estate,Fort Lauderdale,43,3000.0,0.3229196571374321,0.002,968.7589714122963,484379.48570614815
278,4.421272812102027,11,True,True,real_estate,St. Petersburg,31,3000.0,0.24936931838332535,0.002,748.1079551499761,374053.97757498804
279,4.824832633521889,66,True,False,other,Naples,32,3000.0,0.31108478086050423,0.002,933.2543425815127,466627.1712907563
280,,0,True,True,real_estate,Tampa,27,3000.0,0.11754010705899791,0.002,352.62032117699374,176310.16058849686
281,4.5700071181521675,52,True,True,real_estate,Miami,21,3000.0,0.3393499238096487,0.002,1018.0497714289461,509024.885714473
282,4.518453141686106,11,True,True,other,Jacksonville,40,3000.0,0.2191227901535972,0.002,657.3683704607917,328684.1852303958
283,4.370395704001053,18,True,True,insurance,Miami,51,5000.0,0.3900688714226896,0.002,1950.344357113448,975172.178556724
284,3.3081944351429087,17,True,True,real_estate,Orlando,50,5000.0,0.15235576634661463,0.002,761.7788317330732,380889.41586653655
285,4.241810538705279,7,True,True,real_estate,Orlando,18,3000.0,0.18334992184627635,0.002,550.0497655388291,275024.8827694145
286,,0,True,True,real_estate,St. Petersburg,80,5000.0,0.14500087712239598,0.002,725.00438561198,362502.19280599
287,3.56007952117999,43,True,True,finance,Miami,25,3000.0,0.2035243733460704,0.002,610.5731200382112,305286.5600191056
288,5.0,40,True,False,real_estate,Miami,38,3000.0,0.3706849019053276,0.002,1112.054705715983,556027.3528579915
289,5.0,127,True,False,other,Miami,27,3000.0,0.18878705683988004,0.002,566.3611705196402,283180.58525982004
290,4.879610300147807,114,True,True,other,Tallahassee,26,3000.0,0.267817386164091,0.002,803.452158492273,401726.07924613653
291,,0,True,True,finance,Fort Lauderdale,10,3000.0,0.1478882072316576,0.002,443.6646216949728,221832.3108474864
292,4.8753125604763285,31,True,True,finance,Miami,41,3000.0,0.2441091828774973,0.002,732.3275486324919,366163.774316246
293,,0,False,True,real_estate,Miami,346,5000.0,0.06989529023628974,0.001,349.4764511814487,349476.45118144865
294,4.30139863844889,20,True,True,real_estate,Jacksonville,14,3000.0,0.30804428561303193,0.002,924.1328568390958,462066.42841954785
295,3.6532643147690087,9,False,True,insurance,Orlando,22,3000.0,0.17112408199087917,0.001,513.3722459726375,513372.2459726375
296,4.39849565224942,140,True,True,real_estate,Jacksonville,13,3000.0,0.27991824590899356,0.002,839.7547377269807,419877.36886349035
297,4.2301929642122085,31,True,True,real_estate,Tampa,12,3000.0,0.23906985998509342,0.002,717.2095799552802,358604.7899776401
298,3.548673941582768,15,True,False,real_estate,Naples,94,5000.0,0.21965169324908992,0.002,1098.2584662454497,549129.2331227248
299,4.174401444091702,84,False,True,real_estate,Orlando,10,3000.0,0.16790336147684082,0.001,503.71008443052244,503710.08443052246
300,4.160135218071596,1,True,True,real_estate,Fort Lauderdale,13,3000.0,0.23615241063881956,0.002,708.4572319164587,354228.61595822935
301,5.0,1,True,True,insurance,Miami,4,3000.0,0.189079542250686,0.002,567.2386267520579,283619.31337602896
302,4.647106664256705,52,True,True,insurance,Naples,9,3000.0,0.16820674126895657,0.002,504.6202238068697,252310.11190343485
303,4.205722719545733,21,True,True,finance,Naples,4,3000.0,0.14737510337469764,0.002,442.12531012409295,221062.65506204645
304,4.3243936549005415,27,True,False,insurance,St. Petersburg,38,3000.0,0.16245507364534437,0.002,487.3652209360331,243682.61046801653
305,4.2221061890520994,4,True,True,real_estate,Tampa,330,5000.0,0.22335243922063916,0.002,1116.7621961031957,558381.0980515978
306,4.098543007602227,19,True,True,insurance,Orlando,14,3000.0,0.18747899155252665,0.002,562.43697465758,281218.48732879
307,3.6587864013058566,222,False,True,finance,St. Petersburg,4,3000.0,0.15110200346443764,0.001,453.30601039331293,453306.0103933129
308,4.124474061196535,54,True,True,real_estate,St. Petersburg,49,3000.0,0.2583710130847694,0.002,775.1130392543082,387556.5196271541
309,3.8269508716737435,24,True,True,other,Orlando,10,3000.0,0.15868855883833582,0.002,476.06567651500745,238032.83825750372
310,3.574842230538427,11,False,True,real_estate,Tampa,74,5000.0,0.21297662200439493,0.001,1064.8831100219747,1064883.1100219747
311,4.455610907273767,12,True,True,real_estate,Tampa,15,3000.0,0.21125244541755864,0.002,633.7573362526759,316878.668126338
312,4.395632329966618,1,True,True,real_estate,Tallahassee,11,3000.0,0.18726279625260958,0.002,561.7883887578288,280894.19437891437
313,3.306646244315961,27,True,True,real_estate,Fort Lauderdale,17,3000.0,0.23292351933018848,0.002,698.7705579905654,349385.2789952827
314,4.138657681252437,55,True,True,real_estate,Fort Lauderdale,43,3000.0,0.147663350357528,0.002,442.99005107258404,221495.025536292
315,4.697850692949962,3,True,False,finance,Fort Lauderdale,16,3000.0,0.15393007959623506,0.002,461.79023878870515,230895.11939435257
316,4.729611869448161,9,True,True,other,Orlando,12,3000.0,0.24545607533536354,0.002,736.3682260060906,368184.11300304526
317,4.71291842144262,5,False,True,real_estate,Tampa,16,3000.0,0.10283736510319455,0.001,308.51209530958363,308512.09530958364
318,4.21945660345073,6,True,True,finance,Miami,6,3000.0,0.23846793159175494,0.002,715.4037947752648,357701.8973876324
319,3.7774773360154246,21,True,True,real_estate,St. Petersburg,30,3000.0,0.3017855495011914,0.002,905.3566485035742,452678.3242517871
320,3.65815058632097,1,True,True,insurance,Tampa,3,3000.0,0.149668786741185,0.002,449.006360223555,224503.1801117775
321,4.372302452375179,41,True,True,real_estate,Tampa,13,3000.0,0.24957197474269194,0.002,748.7159242280758,374357.9621140379
322,4.389640017182582,49,False,True,real_estate,Orlando,43,3000.0,0.22410266781912613,0.001,672.3080034573784,672308.0034573784
323,4.8436655558025326,14,True,True,finance,Orlando,27,3000.0,0.1789622234783526,0.002,536.8866704350578,268443.3352175289
324,4.749989825171042,1,True,True,finance,Jacksonville,36,3000.0,0.22530555118666531,0.002,675.9166535599959,337958.32677999797
325,4.133885671734414,6,True,False,insurance,Orlando,19,3000.0,0.15342553240422627,0.002,460.2765972126788,230138.29860633938
326,3.5778970605695655,88,True,True,finance,Miami,65,5000.0,0.1694540830414209,0.002,847.2704152071045,423635.20760355226
327,4.0404467014945515,0,True,True,insurance,St. Petersburg,51,5000.0,0.1352930689241207,0.002,676.4653446206036,338232.6723103018
328,4.308615597405263,13,False,True,real_estate,Tampa,31,3000.0,0.1753436340054171,0.001,526.0309020162513,526030.9020162512
329,4.098958377305298,4,True,True,real_estate,Tampa,51,5000.0,0.2728397241731022,0.002,1364.198620865511,682099.3104327555
330,3.9110529459611723,52,False,False,real_estate,Tampa,43,3000.0,0.1561190028970465,0.001,468.3570086911395,468357.0086911395
331,4.32644240748495,8,True,True,real_estate,St. Petersburg,13,3000.0,0.160792884581236,0.002,482.378653743708,241189.326871854
332,3.9480211292946947,32,False,True,real_estate,Orlando,5,3000.0,0.12172192335670001,0.001,365.16577007010005,365165.7700701
333,3.8859669581373133,39,False,True,real_estate,St. Petersburg,31,3000.0,0.1778678681058146,0.001,533.6036043174438,533603.6043174438
334,4.35572641715172,181,False,True,real_estate,Naples,35,3000.0,0.2761025125163207,0.001,828.307537548962,828307.537548962
335,3.9990037099353977,15,True,True,finance,Fort Lauderdale,60,5000.0,0.20369271007984388,0.002,1018.4635503992195,509231.7751996097
336,,0,True,True,real_estate,Tampa,8,3000.0,0.11752608045274665,0.002,352.57824135823995,176289.12067911998
337,4.336602011426062,3,True,False,finance,St. Petersburg,8,3000.0,0.2174757009493046,0.002,652.4271028479138,326213.55142395693
338,,0,True,True,finance,Tampa,32,3000.0,0.10230704146928139,0.002,306.92112440784416,153460.56220392208
339,3.959379438067294,8,True,True,real_estate,Tampa,19,3000.0,0.19333269576222792,0.002,579.9980872866837,289999.04364334187
340,4.918888469958231,10,False,True,real_estate,Jacksonville,3,3000.0,0.1326905219542928,0.001,398.07156586287834,398071.56586287834
341,3.6189602436328565,19,False,True,finance,Orlando,29,3000.0,0.18341142958692788,0.001,550.2342887607837,550234.2887607836
342,3.141672775514735,3,True,False,finance,Miami,3,3000.0,0.08200235008907138,0.002,246.00705026721414,123003.52513360707
343,3.2690774233787443,26,True,True,real_estate,Tampa,8,3000.0,0.2490732452621375,0.002,747.2197357864126,373609.8678932063
344,4.214554973288335,64,False,True,real_estate,Miami,78,5000.0,0.15127221776507768,0.001,756.3610888253884,756361.0888253883
345,4.21545863901635,28,False,True,finance,Tampa,125,5000.0,0.12467527318608333,0.001,623.3763659304167,623376.3659304166
346,4.14119457228744,2,True,True,finance,Jacksonville,6,3000.0,0.26106674619913717,0.002,783.2002385974115,391600.1192987057
347,4.807094914464251,17,True,True,real_estate,Naples,14,3000.0,0.19895007652740795,0.002,596.8502295822238,298425.1147911119
348,2.863582783448531,48,False,True,real_estate,Miami,21,3000.0,0.12284074595827196,0.001,368.5222378748159,368522.2378748159
349,,0,True,True,other,Fort Lauderdale,119,5000.0,0.10535246643433206,0.002,526.7623321716603,263381.16608583013
350,4.980719100901787,5,True,True,real_estate,Tampa,12,3000.0,0.25188736616736884,0.002,755.6620985021066,377831.0492510533
351,3.636109617554143,57,False,True,other,Miami,12,3000.0,0.11991857824477127,0.001,359.7557347343138,359755.7347343138
352,4.010096744105053,27,False,True,real_estate,Orlando,95,5000.0,0.10675390963648966,0.001,533.7695481824483,533769.5481824483
353,3.8235540413856897,32,False,True,finance,Miami,14,3000.0,0.10658983926608044,0.001,319.76951779824134,319769.51779824134
354,3.7528269769612357,187,False,True,real_estate,Orlando,41,3000.0,0.23086408997016034,0.001,692.592269910481,692592.2699104811
355,4.03686899748848,35,True,False,real_estate,Orlando,5,3000.0,0.22899993526838616,0.002,686.9998058051585,343499.9029025793
356,4.913742641842252,44,True,True,other,Tampa,17,3000.0,0.23420968765915978,0.002,702.6290629774793,351314.53148873965
357,5.0,519,True,True,real_estate,Jacksonville,4,3000.0,0.2562150299659781,0.003,768.6450898979343,256215.02996597812
358,4.032030387479926,15,True,True,other,Miami,7,3000.0,0.15770870394209388,0.002,473.12611182628166,236563.05591314082
359,5.0,7,True,True,real_estate,Miami,46,3000.0,0.3334200262145116,0.002,1000.2600786435348,500130.0393217674
360,4.217788238492313,33,True,True,other,Miami,19,3000.0,0.1863346455451528,0.002,559.0039366354584,279501.9683177292
361,5.0,34,True,True,other,Jacksonville,15,3000.0,0.18919588839105353,0.002,567.5876651731606,283793.8325865803
362,4.153350675173254,10,True,True,finance,Orlando,9,3000.0,0.23996699891840648,0.002,719.9009967552195,359950.4983776097
363,,0,True,True,real_estate,Jacksonville,16,3000.0,0.10748345642848599,0.002,322.45036928545795,161225.18464272897
364,4.382737236321417,321,True,True,finance,Orlando,27,3000.0,0.18789258732522604,0.003,563.6777619756781,187892.58732522602
365,5.0,29,True,False,finance,Miami,54,5000.0,0.20967821725268646,0.002,1048.3910862634323,524195.54313171614
366,4.625642787422395,8,True,True,other,Naples,1,3000.0,0.1923238342242559,0.002,576.9715026727677,288485.7513363838
367,3.8463677350242684,60,False,True,real_estate,Miami,9,3000.0,0.17436402246684082,0.001,523.0920674005225,523092.06740052253
368,4.684498935137929,17,True,True,real_estate,Miami,24,3000.0,0.36219708835348335,0.002,1086.59126506045,543295.632530225
369,4.01908373145783,14,True,True,real_estate,Miami,18,3000.0,0.23479464255615826,0.002,704.3839276684747,352191.96383423737
370,3.955124908549396,39,False,True,finance,Naples,30,3000.0,0.07213430776858082,0.001,216.40292330574246,216402.92330574247
371,4.654300679946056,4,True,True,other,Jacksonville,26,3000.0,0.20373330886596414,0.002,611.1999265978924,305599.9632989462
372,4.215542793885577,30,True,True,real_estate,Jacksonville,15,3000.0,0.22951151519647145,0.002,688.5345455894144,344267.2727947072
373,4.3392879572559035,199,True,True,insurance,Naples,12,3000.0,0.21394049677687219,0.002,641.8214903306166,320910.7451653083
374,4.206992610932646,35,True,False,other,Miami,16,3000.0,0.2071483794868991,0.002,621.4451384606973,310722.5692303486
375,4.3682915633027175,12,True,True,real_estate,Naples,63,5000.0,0.22163545722156597,0.002,1108.1772861078298,554088.6430539149
376,4.412482948718075,10,True,True,real_estate,Orlando,10,3000.0,0.2198756946570791,0.002,659.6270839712373,329813.54198561865
377,3.2315165336472926,12,True,True,finance,Fort Lauderdale,19,3000.0,0.19780702130934966,0.002,593.421063928049,296710.53196402447
378,4.533286334304767,14,True,True,finance,Tampa,24,3000.0,0.17033889337888042,0.002,511.01668013664124,255508.34006832063
379,3.70899029008485,12,True,True,real_estate,Tampa,96,5000.0,0.16645265369284998,0.002,832.2632684642499,416131.63423212495
380,3.4788504322202947,60,True,True,insurance,Naples,15,3000.0,0.3612691714826017,0.002,1083.807514447805,541903.7572239025
381,4.170794378070659,2,False,True,finance,Miami,52,5000.0,0.10346246289333914,0.001,517.3123144666957,517312.3144666957
382,4.241990501657227,56,True,False,other,Naples,69,5000.0,0.2044409811735074,0.002,1022.204905867537,511102.4529337685
383,3.85324691771386,12,True,True,other,Tampa,19,3000.0,0.12367704755462292,0.002,371.03114266386876,185515.5713319344
384,4.615515928833988,31,True,True,insurance,Fort Lauderdale,16,3000.0,0.20785384180595018,0.002,623.5615254178506,311780.7627089253
385,3.5289124168145465,5,True,True,finance,Naples,14,3000.0,0.13389964291616022,0.002,401.6989287484806,200849.4643742403
386,3.996528125613721,98,True,True,real_estate,Miami,16,3000.0,0.21025276060245796,0.002,630.7582818073739,315379.14090368693
387,3.9075629325334997,89,False,True,finance,Naples,47,3000.0,0.18353441494937323,0.001,550.6032448481196,550603.2448481196
388,4.176706364830331,63,False,False,real_estate,Jacksonville,25,3000.0,0.1901172939547208,0.001,570.3518818641624,570351.8818641624
389,4.33943214232362,3,True,True,finance,Fort Lauderdale,25,3000.0,0.20760371712374398,0.002,622.811151371232,311405.575685616
390,3.696053525188228,54,True,False,real_estate,Miami,7,3000.0,0.14338338935687087,0.002,430.1501680706126,215075.0840353063
391,4.5621413387281144,32,False,True,finance,Jacksonville,8,3000.0,0.22676844785914682,0.001,680.3053435774405,680305.3435774405
392,4.23150118416735,2,True,True,real_estate,Fort Lauderdale,171,5000.0,0.15513860557985396,0.002,775.6930278992697,387846.51394963486
393,3.2540268733440447,19,True,True,real_estate,Tampa,17,3000.0,0.28881178156403914,0.002,866.4353446921174,433217.6723460587
394,,0,True,True,real_estate,Miami,9,3000.0,0.168886870011636,0.002,506.66061003490796,253330.30501745397
395,4.193840353535345,39,True,True,finance,Orlando,84,5000.0,0.22459349026320935,0.002,1122.9674513160467,561483.7256580233
396,4.089516341106823,24,True,True,insurance,Tallahassee,27,3000.0,0.15383813640245209,0.002,461.51440920735627,230757.20460367814
397,4.148289943212683,28,True,True,real_estate,Miami,36,3000.0,0.23355175707501205,0.002,700.6552712250361,350327.63561251806
398,4.186008771734891,117,False,False,other,Fort Lauderdale,17,3000.0,0.1300608171253752,0.001,390.18245137612564,390182.4513761256
399,4.312779919755091,87,True,True,other,Naples,15,3000.0,0.20588873249931908,0.002,617.6661974979572,308833.09874897863
400,4.67382480492415,0,True,True,real_estate,Miami,17,3000.0,0.1955877590564187,0.002,586.7632771692561,293381.638584628
401,3.644447549541221,13,True,True,finance,Miami,5,3000.0,0.10505327588204715,0.002,315.1598276461414,157579.9138230707
402,3.614014203549603,16,True,True,real_estate,Fort Lauderdale,18,3000.0,0.27128310163241415,0.002,813.8493048972424,406924.6524486212
403,3.653338071056309,2,True,False,real_estate,Miami,27,3000.0,0.19294277035706592,0.002,578.8283110711977,289414.15553559887
404,4.344458333584353,22,True,True,finance,Jacksonville,128,5000.0,0.17259729611715002,0.002,862.9864805857501,431493.24029287504
405,4.822473689323223,89,True,True,real_estate,Fort Lauderdale,22,3000.0,0.2202155246385608,0.002,660.6465739156824,330323.2869578412
406,3.9843302808802448,5,True,True,other,Jacksonville,2,3000.0,0.19391730676250374,0.002,581.7519202875112,290875.9601437556
407,2.949150077920173,30,True,True,other,Tampa,18,3000.0,0.13675240386489254,0.002,410.25721159467764,205128.60579733882
408,3.3480035686948124,6,True,True,insurance,Fort Lauderdale,311,5000.0,0.09300389920810126,0.002,465.0194960405063,232509.74802025314
409,3.7834816386019945,8,True,True,finance,Jacksonville,48,3000.0,0.19560674477135417,0.002,586.8202343140625,293410.11715703126
410,3.9211355562523926,118,True,True,finance,Orlando,9,3000.0,0.2253464922796793,0.002,676.0394768390379,338019.7384195189
411,3.995805686372637,10,False,True,other,Jacksonville,36,3000.0,0.12341315167894347,0.001,370.2394550368304,370239.4550368304
412,,0,False,True,real_estate,Tallahassee,10,3000.0,0.06633680712707067,0.001,199.010421381212,199010.421381212
413,4.044126834588776,2,True,True,real_estate,Fort Lauderdale,5,3000.0,0.20864812390029186,0.002,625.9443717008755,312972.1858504378
414,,0,True,False,finance,Tampa,14,3000.0,0.07314456962972549,0.002,219.43370888917647,109716.85444458823
415,3.8619913471593157,41,True,True,real_estate,Orlando,22,3000.0,0.17395584348151527,0.002,521.8675304445458,260933.76522227286
416,3.7688410202622284,16,True,True,real_estate,Miami,3,3000.0,0.17780534467532258,0.002,533.4160340259677,266708.01701298385
417,4.439437769260231,40,True,True,real_estate,Orlando,6,3000.0,0.2832479823503343,0.002,849.743947051003,424871.9735255015
418,3.4321789650369405,3,True,True,finance,Miami,20,3000.0,0.1508939149843819,0.002,452.6817449531457,226340.87247657284
419,4.394845852660001,83,True,False,real_estate,Naples,13,3000.0,0.21662604860984636,0.002,649.8781458295391,324939.0729147695
420,4.2512765918631334,13,True,True,real_estate,Orlando,30,3000.0,0.3381641383869758,0.002,1014.4924151609274,507246.20758046367
421,,0,True,True,real_estate,St. Petersburg,6,3000.0,0.14255107587965588,0.002,427.6532276389676,213826.6138194838
422,,0,True,True,real_estate,Miami,41,3000.0,0.1420579300868842,0.002,426.1737902606526,213086.8951303263
423,,0,False,True,other,Orlando,6,3000.0,0.06843954909488854,0.001,205.31864728466564,205318.64728466564
424,5.0,46,False,True,real_estate,Tampa,104,5000.0,0.156249318853001,0.001,781.246594265005,781246.594265005
425,4.087284275385951,27,True,True,finance,Orlando,4,3000.0,0.10920985230439083,0.002,327.6295569131725,163814.77845658624
426,3.561491777514886,43,False,True,insurance,St. Petersburg,7,3000.0,0.16899181741025923,0.001,506.9754522307777,506975.4522307777
427,4.234959790497413,19,True,True,real_estate,Naples,30,3000.0,0.24833253699272295,0.002,744.9976109781688,372498.8054890844
428,,0,False,True,insurance,Tallahassee,106,5000.0,0.0721749741447874,0.001,360.87487072393697,360874.87072393694
429,3.82412207609325,12,False,True,finance,Miami,28,3000.0,0.12411503859884492,0.001,372.34511579653474,372345.11579653475
430,4.398516650007746,291,True,True,finance,St. Petersburg,35,3000.0,0.255879370588814,0.003,767.638111766442,255879.370588814
431,4.477791044325063,3,False,True,real_estate,Miami,20,3000.0,0.10342239040731543,0.001,310.2671712219463,310267.17122194625
432,3.888916149872871,91,False,True,real_estate,Naples,7,3000.0,0.143784673990074,0.001,431.354021970222,431354.021970222
433,4.6937025725232004,103,False,True,other,Jacksonville,12,3000.0,0.11451527312559337,0.001,343.5458193767801,343545.8193767801
434,,0,False,True,insurance,Orlando,6,3000.0,0.12254501583363052,0.001,367.6350475008916,367635.04750089155
435,4.918150878281645,291,True,True,other,Miami,6,3000.0,0.2762204566669863,0.003,828.6613700009589,276220.4566669863
436,4.464706703562861,66,True,True,other,Miami,30,3000.0,0.1176568858503606,0.002,352.9706575510818,176485.3287755409
437,4.881714356042849,64,False,True,real_estate,Orlando,7,3000.0,0.12350997499964622,0.001,370.52992499893867,370529.9249989387
438,3.2596007860129714,20,True,True,insurance,Naples,28,3000.0,0.16849580564166491,0.002,505.48741692499476,252743.70846249736
439,4.041046725685769,15,True,False,real_estate,St. Petersburg,5,3000.0,0.19494752836123733,0.002,584.8425850837119,292421.29254185595
440,3.766497371838287,15,True,True,insurance,Naples,27,3000.0,0.1293514199920795,0.002,388.0542599762385,194027.12998811924
441,4.259612930563696,32,True,True,real_estate,Miami,12,3000.0,0.34737622527776146,0.002,1042.1286758332844,521064.3379166422
442,3.9142753904016314,107,True,True,real_estate,Jacksonville,82,5000.0,0.24928703009966824,0.002,1246.4351504983413,623217.5752491707
443,4.116921079025134,24,True,True,insurance,Orlando,28,3000.0,0.2137309959117974,0.002,641.1929877353922,320596.4938676961
444,5.0,6,True,True,insurance,Jacksonville,69,5000.0,0.1665457205578948,0.002,832.7286027894739,416364.301394737
445,4.115140101789811,54,True,True,finance,Orlando,9,3000.0,0.233413804076116,0.002,700.241412228348,350120.70611417404
446,4.406896158595107,60,False,True,real_estate,Orlando,21,3000.0,0.15712743739293414,0.001,471.3823121788024,471382.3121788024
447,4.083865335037882,44,True,True,real_estate,Jacksonville,8,3000.0,0.21339085740745972,0.002,640.1725722223791,320086.2861111896
448,,0,True,True,other,Miami,13,3000.0,0.1282300770354466,0.002,384.69023110633975,192345.11555316986
449,4.203008340218036,14,True,True,real_estate,Tampa,15,3000.0,0.14818148025468147,0.002,444.54444076404445,222272.22038202223
450,,0,False,False,real_estate,Fort Lauderdale,10,3000.0,0.13932691738162964,0.001,417.9807521448889,417980.7521448889
451,4.7826537677735885,7,True,True,finance,Miami,6,3000.0,0.20304142057431546,0.002,609.1242617229464,304562.13086147315
452,5.0,2,True,True,real_estate,Naples,5,3000.0,0.2971751282159905,0.002,891.5253846479716,445762.6923239858
